house,avg_weekly_packs,avg_weekly_spend,avg_weekly_vol,shops,brands,max_spend,min_spend,prop_promo_price,prop_promo_units,avg_weekly_visits,cust_type
59520,1,2,0.085,1,1,2,2,1,0,1,Light
59735,1,2,0.1001,1,1,2,2,1,0,1,Light
59748,1.33333333333333,4.99,0.266533333333333,3,1,4,2.97,1,0,1,Heavy
59759,1.14285714285714,3.56285714285714,0.100057142857143,3,2,4.99,1.99,0.75,0,1,Light
59982,1,5,0.2999,1,1,5,5,1,0,1,Heavy
60029,1,3.6,0.1001,1,1,3.6,3.6,0,0,1,Light
60250,1,4,0.2999,1,1,4,4,1,0,1,Heavy
60346,1,3.3125,0.112575,2,3,4,3,0.5,0,1,Light
60521,1.28571428571429,3.43,0.255585714285714,3,2,3.29,1.95,0.666666666666667,0,1,Heavy
60589,1.33333333333333,4.38666666666667,0.253233333333333,1,1,3.29,3.29,1,0,1,Heavy
60602,1,0.741538461538461,0.107776923076923,1,2,4,0.47,0.0769230769230769,0,1,Light
60679,1,2.33333333333333,0.0984,1,3,3,1.5,0.666666666666667,0,1,Light
60786,1,1.44,0.1001,1,1,1.49,1.39,0.5,0,1,Light
60827,1.26666666666667,2.53333333333333,0.253206666666667,1,1,2,2,0.473684210526316,0,1,Heavy
61034,2.5,8.57,0.36495,2,1,4.49,2.22,0.4,0,1,Heavy
61127,1,4.25,0.2499,1,2,5,3.5,1,0,1,Heavy
61215,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
61747,1.33333333333333,5.74333333333333,0.4334,2,2,6.75,0.5,0.0833333333333333,0,1.11111111111111,Heavy
61844,1,4,0.2999,1,1,4,4,1,0,1,Heavy
61924,1.33333333333333,6.16333333333333,0.366533333333333,1,2,5,3.5,1,0,1,Heavy
61962,2.28571428571429,7.30857142857143,0.379942857142857,1,2,4,3,1,0,1,Heavy
62149,1,4.09625,0.2499,4,2,5,3,0.375,0.125,1,Heavy
62165,2,5.94545454545455,0.258890909090909,3,3,7,0,0.545454545454545,0.136363636363636,1.18181818181818,Heavy
62539,1.2,3.08,0.2299,1,2,3.75,1.15,0,0,1,Heavy
62943,1.42857142857143,6.28571428571429,0.428428571428571,1,1,5,4,1,0,1,Heavy
62944,1,5,0.2999,1,1,5,5,1,0,1,Heavy
63511,1,2.49666666666667,0.0833666666666667,1,2,2.75,1.99,0.333333333333333,0,1,Light
63606,1,4.5,0.2499,1,1,5,4,1,0,1,Heavy
63857,2.6,8.364,0.49978,1,1,4,2.97,1,0,1,Heavy
63909,1,2.295,0.1001,2,1,2.49,2.1,0,0,1,Light
64020,1,1.99,0.1001,1,1,1.99,1.99,0,0,1,Light
64034,1,1.97333333333333,0.1001,1,1,1.99,1.79,0,0,1,Light
64098,1,3.6,0.1001,1,1,3.6,3.6,0,0,1,Light
64445,1.08333333333333,4.27166666666667,0.306558333333333,1,2,5.32,2.97,0.538461538461538,0,1,Heavy
64922,1.11538461538462,5.27038461538462,0.227603846153846,2,3,7.58,2.49,0.724137931034483,0,1.03846153846154,Heavy
65341,1.1,4.965,0.29691,2,2,5,3.98,0.909090909090909,0.0909090909090909,1,Heavy
65381,1,1.57222222222222,0.111155555555556,1,1,2,1.5,0.444444444444444,0,1,Light
65840,1,2,0.0499,1,1,2,2,1,0,1,Light
65870,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
65879,1,2.495,0.1001,1,2,3,1.99,1,0,1,Light
65923,1.25,2.4975,0.062375,3,2,2.5,1.49,0.8,0,1,Light
66042,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
66079,1,2.95,0.09806,1,2,3,2.5,0.9,0,1,Light
66133,1.25,4.56875,0.2574875,3,3,5,1.39,1,0,1,Heavy
66473,3.5,5.565,0.69965,1,1,1.59,1.59,0,0,1,Heavy
66773,1.15384615384615,3.69230769230769,0.226046153846154,3,3,5,1.59,0.666666666666667,0,1,Heavy
66991,1,5.13333333333333,0.266566666666667,1,2,7,3.4,0.333333333333333,0,1,Heavy
67186,1.16666666666667,5.74,0.349883333333333,3,1,5,4,0.928571428571429,0,1.08333333333333,Heavy
67310,3,11,0.508333333333333,2,2,4,2,0.333333333333333,0.666666666666667,1,Heavy
67375,1,4,0.1001,1,1,4,4,0,0,1,Light
67649,1,4.92333333333333,0.2999,2,1,4.99,4.89,0.666666666666667,0.333333333333333,1,Heavy
67940,1.3125,5.761875,0.268,3,2,5.99,0,0.761904761904762,0.142857142857143,1,Heavy
68401,1.70588235294118,6.33058823529412,0.285505882352941,3,1,5,2.5,0.655172413793103,0,1.11764705882353,Heavy
68595,1,1.96333333333333,0.0833666666666667,3,3,2.5,1.39,0.666666666666667,0,1,Light
68897,1,3.83333333333333,0.233233333333333,2,2,4,3.5,1,0,1,Heavy
69088,1.08333333333333,3.69583333333333,0.400008333333333,2,2,4.89,1.59,0,0.0769230769230769,1,Heavy
69404,1,4.5,0.2499,1,1,5,4,1,0,1,Heavy
69468,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
70402,1,4.85571428571429,0.2999,2,1,5,4,1,0,1,Heavy
70407,1,3.5,0.1001,1,1,3.5,3.5,1,0,1,Light
70640,1,2.995,0.1001,1,2,3.99,2,0.5,0,1,Light
70678,1.63636363636364,5.36363636363636,0.272690909090909,1,3,5,2,1,0,1,Heavy
70787,1,3.395,0.1001,2,1,3.49,3.3,0.5,0,1,Light
70871,1,3,0.095,1,1,3,3,1,0,1,Light
71424,1,1.49,0.1001,1,1,1.49,1.49,0,0,1,Light
71477,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
72167,1.41666666666667,4.6775,0.2752875,2,1,5.5,2.97,0.823529411764706,0,1,Heavy
72274,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
72522,1.25,3.965625,0.24301875,3,5,5,1.79,0.85,0,1,Heavy
72590,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
72598,1,2.75,0.10005,2,2,3,2,1,0,1,Light
72658,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
72821,1.5,5,0.29985,1,2,4,0,0.5,0.5,1,Heavy
72866,1.66666666666667,5.73333333333333,0.333166666666667,2,2,4,3.4,0.0666666666666667,0,1,Heavy
73320,1.5,4.75,0.34985,2,2,5,2.25,1,0,1,Heavy
73485,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
73540,3,12,0.5697,1,1,4,4,1,0,1,Heavy
73671,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
73701,1.66666666666667,6.29,0.433166666666667,2,1,4.89,0,0.5,0.3,1,Heavy
73990,1,7.45,0.2999,1,1,7.45,7.45,0,0,1,Heavy
74138,1.25,4.875,0.2625,2,2,5,2.5,1,0,1.25,Heavy
74331,1.58333333333333,5.74916666666667,0.2791,2,1,6,3,1,0,1.08333333333333,Heavy
74574,1,5.256,0.2399,3,1,7.29,4,0.8,0,1,Heavy
74637,1,5.125,0.2499,1,1,7,4,0.5,0,1,Heavy
74696,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
74722,1,6.75,0.5001,1,1,6.75,6.75,0,0,1,Heavy
74764,1,4.4725,0.2499,2,1,5,4,1,0,1,Heavy
74992,1,3.79,0.231616666666667,1,3,5,2.49,0.833333333333333,0,1,Heavy
75079,1,2.71142857142857,0.1001,2,3,3,2,1,0,1,Light
75718,1.33333333333333,4.51666666666667,0.289966666666667,2,2,4,2.97,1,0,1,Heavy
76017,1,4.995,0.2499,1,1,5,4.99,0.5,0,1,Heavy
76797,1,1.93181818181818,0.104636363636364,2,1,3.4,1.85,0,0,1,Light
76971,4.33333333333333,13,0.65,1,1,3,3,1,0,1,Heavy
77288,1,0.615,0.1001,1,2,2.5,0.47,0.0714285714285714,0,1,Light
77497,1.09090909090909,4.52181818181818,0.2799,1,2,5,2.49,1,0,1,Heavy
77624,1.25,5.6225,0.262425,3,2,6,2,0.8,0,1,Heavy
77707,1.30769230769231,4.66538461538462,0.307576923076923,1,1,4.15,2.2,0,0,1,Heavy
77717,2,5.03333333333333,0.433133333333333,1,2,2.6,2.5,1,0,1.33333333333333,Heavy
78025,3,8.91,0.57,1,1,2.97,2.97,1,0,1,Heavy
78043,3.625,12.84875,0.6286125,2,3,5,2.5,1,0,1,Heavy
78079,1,3,0.095,1,1,3,3,0,0,1,Light
78106,2,5.4425,0.387325,1,1,2.79,1.75,0,0,1,Heavy
78135,1,4,0.2999,2,1,4,4,1,0,1,Heavy
78230,2.16666666666667,4.16333333333333,0.0932166666666667,3,3,2.5,1,0.692307692307692,0,1,Light
78836,1.5,6.25,0.37495,1,2,5,2.5,1,0,1,Heavy
79248,2.875,11.72625,0.5734625,4,2,5,2.97,0.956521739130435,0,1,Heavy
79719,1,2.495,0.1,1,1,3,1.99,1,0,1,Light
80350,2,4.49,0.0998,2,2,3,1.99,0.5,0,1.5,Light
80415,3,8,0.5997,1,1,4,0,0,1,1,Heavy
80590,1.125,2.62375,0.0561375,2,2,2.5,1.99,0.333333333333333,0,1,Light
80969,1,5.79,0.2999,1,1,5.79,5.79,1,0,1,Heavy
81186,2,6.93111111111111,0.362711111111111,3,3,4,2.97,0.944444444444444,0,1,Heavy
81475,1,5,0.2999,1,1,5,5,1,0,1,Heavy
81508,1.75,5.3125,0.244375,3,3,4,2,0.357142857142857,0.285714285714286,1.25,Heavy
81585,1,2.66666666666667,0.0850666666666667,2,2,3,2,1,0,1,Light
81992,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
82368,1,0.495,0.1001,2,1,0.5,0.47,0,0,1,Light
83161,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
84016,2.5,5.49,0.25025,1,1,3,0,0.4,0.6,1,Heavy
84053,2.22222222222222,7.22222222222222,0.363855555555556,3,1,5,3,1,0,1,Heavy
84243,1.14285714285714,2.71428571428571,0.228457142857143,1,2,5,2,0.5,0,1,Heavy
84512,1.15384615384615,3.02692307692308,0.107730769230769,3,4,4,1.75,0.8,0,1.07692307692308,Light
84594,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
84647,2,10,0.5998,1,1,5,5,1,0,1,Heavy
84693,1,1.62,0.1001,2,1,1.85,1.39,0,0,1,Light
84761,1.25,5.5,0.2786375,1,3,5,2.5,0.9,0,1,Heavy
85086,1,2.85,0.1001,1,2,2.95,2.75,0.5,0,1,Light
85713,1.7,6.644,0.35991,3,3,5,2,0.823529411764706,0,1.1,Heavy
86002,1,5.5,0.2999,1,1,7,4,1,0,1,Heavy
86051,1,4.81,0.2999,3,1,5.89,3.98,0.833333333333333,0,1,Heavy
86295,1.5,5.08333333333333,0.236683333333333,1,2,4.5,2,0.888888888888889,0,1,Heavy
86532,1.33333333333333,6.66333333333333,0.3499,1,2,5,4.99,0.75,0,1,Heavy
86544,1,1.45842105263158,0.1001,1,1,1.49,1.39,0.210526315789474,0,1,Light
86646,1,3.21285714285714,0.0993714285714286,1,3,3.99,3,0.571428571428571,0,1,Light
87043,1.5,5.4375,0.3999,1,2,4,1.75,0.833333333333333,0,1,Heavy
87232,1.11111111111111,2.21888888888889,0.233222222222222,2,1,2.9,1.79,0,0,1.11111111111111,Heavy
87270,1.33333333333333,6.16,0.266533333333333,3,1,5,4,0.5,0,1,Heavy
87785,1,2.575,0.1001,2,2,3.6,1.55,0,0,1,Light
87856,1,3.745,0.2499,1,2,5,2.49,1,0,1,Heavy
87869,1.2,6,0.35988,1,1,5,5,1,0,1,Heavy
88804,1.5,10,0.65005,1,1,7.5,5,1,0,1,Heavy
89371,1,4.5,0.2999,1,1,5,4,1,0,1,Heavy
89770,1,4.49,0.2999,1,1,4.99,3.99,1,0,1,Heavy
90227,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
90353,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
90434,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
90778,1.5,4.875,0.237475,1,1,5,3,1,0,1,Heavy
90869,1.26666666666667,4.5,0.231633333333333,1,1,5,3,0.947368421052632,0,1,Heavy
90891,2.66666666666667,7.96333333333333,0.333533333333333,2,1,4.89,2.5,0.875,0.125,1,Heavy
90910,1.33333333333333,2.07,0.233266666666667,2,1,2,0.47,0.25,0,1,Heavy
91300,1,1.53333333333333,0.0999666666666667,1,2,1.55,1.5,0.333333333333333,0,1,Light
91598,1.14285714285714,3.34,0.1144,3,3,4,1.49,0,0,1,Light
91633,1.5,6.4975,0.42485,1,1,5,3.99,0.833333333333333,0,1,Heavy
92274,1.55555555555556,7.48555555555556,0.344288888888889,1,1,7.45,0,0.428571428571429,0.428571428571429,1,Heavy
92962,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
93139,1.25,3.25666666666667,0.113341666666667,3,3,3.69,1.75,0.666666666666667,0,1,Light
93197,1.14285714285714,2.71428571428571,0.242742857142857,2,2,5,2,0.125,0,1,Heavy
93462,1,2.514375,0.0975125,2,3,4,1.99,1,0,1,Light
94019,1,3.25,0.1001,1,1,3.5,2,0.5,0,1,Light
95193,1.05555555555556,2.20277777777778,0.105627777777778,1,1,2.1,1.85,0,0,1,Light
95494,1,4.945,0.2999,2,1,5,4.89,0.5,0,1,Heavy
95984,1.18518518518519,3.66333333333333,0.254707407407407,1,5,5,1.15,0.375,0,1.11111111111111,Heavy
96019,3.66666666666667,10.97,0.709666666666667,2,1,3.29,2.47,1,0,1.33333333333333,Heavy
96170,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
96441,2.66666666666667,9.29333333333333,0.498216666666667,3,2,4.25,2.47,0.6875,0,1,Heavy
96522,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
96945,1.5,3.65,0.225,1,2,3,2.15,0.333333333333333,0,1.5,Heavy
97111,1.25,4.27,0.2375,2,1,4,3.25,1,0,1,Heavy
97231,2,6,0.3,1,1,3,3,1,0,1,Heavy
97418,1,4.35368421052632,0.257815789473684,5,3,5,1.5,0.684210526315789,0.105263157894737,1,Heavy
97455,1.6,6.374,0.31598,1,2,5,3,0.75,0.25,1,Heavy
97545,1.25,5.1425,0.3449,2,1,4.89,2.79,1,0,1,Heavy
98046,1,4.29333333333333,0.266566666666667,2,1,4.89,3.99,0.666666666666667,0.333333333333333,1,Heavy
98111,1,1.45666666666667,0.1001,1,1,1.49,1.39,0,0,1,Light
98170,1,3,0.1001,1,1,3,3,0,0,1,Light
98541,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
98738,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
98794,2,8,0.4998,1,1,4,4,1,0,1,Heavy
98879,1.33333333333333,3.52,0.266533333333333,2,2,2.79,2.49,0.5,0,1,Heavy
99185,1,3,0.1001,1,1,3,3,1,0,1,Light
99396,2.57142857142857,6.74857142857143,0.295771428571429,2,4,4,1.06,0.555555555555556,0,1,Heavy
99536,1.54545454545455,4.725,0.24225,3,3,4,2.1,0.882352941176471,0,1,Heavy
101479,1,4.976,0.2799,3,1,5.89,4,0.6,0,1,Heavy
101653,1.27272727272727,4.03454545454545,0.234945454545455,1,4,5,2,0.714285714285714,0,1,Heavy
102788,1,3,0.1001,1,1,3,3,1,0,1,Light
102917,1.2,5.1,0.31988,2,1,5,3.5,1,0,1,Heavy
103167,1,2.1,0.1001,1,1,2.1,2.1,1,0,1,Light
103439,1.18181818181818,4.90545454545455,0.290790909090909,1,1,5,0,0.769230769230769,0.230769230769231,1,Heavy
103595,2,10,0.3998,1,1,5,5,0.5,0,1,Heavy
104343,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
106854,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
107892,1,1.49,0.1001,1,1,1.49,1.49,0,0,1,Light
109266,1.5,5.48,0.26495,2,2,5,2.97,1,0,1.5,Heavy
109942,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
110022,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
110578,1.19047619047619,5.62714285714286,0.35702380952381,1,1,5.89,3.98,0.76,0,1.04761904761905,Heavy
110591,1,5,0.2999,1,1,5,5,1,0,1,Heavy
110605,1.26923076923077,5.14,0.253815384615385,1,1,7.99,3,0.96969696969697,0,1,Heavy
111220,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
111281,1,2.695,0.108416666666667,2,3,3.68,1.99,0.833333333333333,0,1,Light
111312,1,5.26,0.266566666666667,1,1,6,3.99,1,0,1,Heavy
111688,1,2.76,0.1001,1,1,2.78,2.74,0,0,1,Light
111948,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
112065,1,2.4675,0.0925,1,1,2.5,2.37,1,0,1,Light
112102,1,3.48285714285714,0.1001,1,1,3.58,3.3,0.142857142857143,0,1,Light
112699,1.22222222222222,5.30444444444444,0.321,2,2,5,3.29,0.954545454545455,0,1,Heavy
113486,1.83333333333333,6.64333333333333,0.36315,3,2,4.99,2.97,0.727272727272727,0,1,Heavy
113538,1.4,5.1,0.26988,1,1,4,3,1,0,1,Heavy
113577,1,2,0.08245,1,2,2,2,1,0,1,Light
113714,3,10.6266666666667,0.533166666666667,2,1,4,2.97,1,0,1,Heavy
113729,1.33333333333333,3.94666666666667,0.433266666666667,3,1,4.45,1.59,0,0,1,Heavy
113801,1,3,0.1001,1,1,3,3,1,0,1,Light
113954,1.33333333333333,2.86333333333333,0.0832333333333333,2,3,2.5,2,0.5,0,1,Light
113986,1,4,0.2999,1,1,4,4,1,0,1,Heavy
114110,1,4.61142857142857,0.271328571428571,1,2,5.79,3.5,1,0,1,Heavy
114117,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
114174,1,3.6,0.085,1,1,3.6,3.6,0,0,1,Light
114178,2,6.5,0.3499,1,2,4,3,0.75,0,1,Heavy
114237,1.52941176470588,8.91176470588235,0.449847058823529,1,2,7,2,0.365384615384615,0,1.02941176470588,Heavy
114479,1.5,4.72,0.28995,2,2,3.5,2.97,1,0,1,Heavy
114514,1.66666666666667,3.31666666666667,0.233366666666667,2,1,2.79,1.39,0.2,0,1,Heavy
114569,1,3.09333333333333,0.1001,2,1,3.49,2.5,0.333333333333333,0,1,Light
114629,1,1.55,0.0999,1,1,1.55,1.55,0,0,1,Light
114657,1.16666666666667,8.10333333333333,0.433316666666667,3,2,10.99,4.89,0.571428571428571,0,1,Heavy
114682,1,4.89,0.2999,1,1,4.89,4.89,1,0,1,Heavy
114696,1,2.24,0.095,1,1,2.24,2.24,1,0,1,Light
114728,1.36,2.438,0.10196,1,3,4,0.6,0.264705882352941,0,1.04,Light
115074,1.33333333333333,4.48,0.2566,3,1,4.5,2.97,1,0,1,Heavy
115133,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
115729,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
115793,1.17391304347826,2.18478260869565,0.234665217391304,1,1,1.95,1.79,0.111111111111111,0,1.04347826086957,Heavy
115826,2,5,0.3998,1,1,2.5,2.5,1,0,1,Heavy
116018,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
116074,2,3.735,0.3,1,1,2.49,0,0,0.75,1,Heavy
116165,1,3.245,0.08745,1,1,3.49,3,0.5,0,1,Light
116190,1,1.55,0.1001,1,1,1.55,1.55,0,0,1,Light
116210,1.5,4.7425,0.337425,3,1,5,0,0.5,0.5,1,Heavy
116298,1,2,0.1001,1,1,2,2,1,0,1,Light
116335,1,2.87181818181818,0.1137,2,4,4,1,0.909090909090909,0,1,Light
116612,1,4.445,0.2999,2,1,4.89,4,0.5,0,1,Heavy
116627,1,2.62,0.085,1,1,3.24,2,0.5,0,1,Light
116761,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
116820,1,3.3,0.1001,1,1,3.3,3.3,0,0,1,Light
117077,1,2.1375,0.096325,2,3,3.25,1.5,0.25,0,1,Light
117123,1,2.83333333333333,0.115033333333333,2,3,3.5,2,0.666666666666667,0,1,Light
117273,1,2.37,0.1,1,1,2.37,2.37,1,0,1,Light
117337,1,2.17714285714286,0.114357142857143,2,1,3.4,1.89,0,0,1,Light
117342,1,4.66,0.2499,1,1,5,3.99,0.833333333333333,0,1,Heavy
117428,1,1.49,0.0499,1,1,1.49,1.49,1,0,1,Light
117526,1.3125,3.90125,0.26245625,2,1,5,0,0.476190476190476,0.285714285714286,1.0625,Heavy
117659,1,3.995,0.1001,2,1,4.99,3,0.5,0,1,Light
117743,2,9.5,0.3798,1,1,5,4,1,0,1,Heavy
117771,1.14285714285714,3.01428571428571,0.106485714285714,1,3,3,1.75,0.625,0,1,Light
117811,1.42857142857143,3.79857142857143,0.235757142857143,1,3,4.15,1.75,0.2,0,1,Heavy
117906,1.33333333333333,6.66666666666667,0.366666666666667,1,1,5,5,1,0,1,Heavy
118112,2,6.6,0.32994,2,1,4,3,1,0,1,Heavy
118134,1.25,6,0.349875,1,1,5,4,0.8,0,1,Heavy
118156,1,3,0.116633333333333,2,2,3.5,2,1,0,1,Light
118273,1.22222222222222,5.33333333333333,0.237722222222222,1,2,5,4,0.636363636363636,0.363636363636364,1,Heavy
118415,1,0.482857142857143,0.1001,2,1,0.5,0.47,0,0,1,Light
118448,1.03030303030303,0.484242424242424,0.103133333333333,1,1,0.47,0.47,0,0,1.03030303030303,Light
118569,1.36363636363636,4.61727272727273,0.308954545454545,1,3,5.32,1.55,0.333333333333333,0,1,Heavy
118630,1.16666666666667,5.36722222222222,0.323783333333333,1,2,5,2,0.80952380952381,0,1,Heavy
118783,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
118848,1,2.4,0.09998,2,3,3,2,1,0,1,Light
118887,1.66666666666667,5.73333333333333,0.27495,2,2,4.4,3,1,0,1,Heavy
118891,2.2,4.4,0.43978,1,1,2,2,0.181818181818182,0,1,Heavy
118922,1,2,0.1,1,1,2,2,1,0,1,Light
118953,1,2.67,0.09925,1,4,3.03,2.49,0.5,0.166666666666667,1,Light
119028,1,4.352,0.2999,1,1,4.89,3.98,0.6,0,1,Heavy
119030,1.81818181818182,6.68181818181818,0.320381818181818,1,1,5,3,0.85,0,1,Heavy
119194,1.83333333333333,6.87,0.370683333333333,4,2,5,2.97,1,0,1.08333333333333,Heavy
119293,1.6,7.8,0.40008,1,2,6.75,3,0,0.5,1,Heavy
119316,1,1,0.0999,1,1,1,1,0,0,1,Light
119441,3,6,0.3,1,1,2,2,1,0,1,Heavy
119454,1,3,0.0499,1,1,3,3,0,0,1,Light
119461,1.33333333333333,4.83,0.249966666666667,2,3,5,2.49,1,0,1.33333333333333,Heavy
119533,1.33333333333333,3.66666666666667,0.1166,1,2,3.5,2,0.5,0,1,Light
119602,1.11111111111111,3.10666666666667,0.111222222222222,1,1,3,2.49,0.8,0,1,Light
119642,1,4.64571428571429,0.2999,1,1,5,3.98,0.428571428571429,0,1,Heavy
119656,1,4,0.25,1,1,4,4,1,0,1,Heavy
119748,1,2,0.0162,1,1,2,2,1,0,1,Light
119823,1,5.89,0.2999,1,1,5.89,5.89,0,0,1,Heavy
119976,1,2.9,0.1001,1,1,3,2.5,1,0,1,Light
120102,1,2.5,0.09755,1,2,2.5,2.5,1,0,1,Light
120581,1.14285714285714,3.875,0.1144,1,1,3.6,2.75,0.1875,0.125,1,Light
120990,1,2.46071428571429,0.0957071428571429,3,5,4,2,0.785714285714286,0,1,Light
121047,2,9,0.4749,1,1,5,4,1,0,1,Heavy
121120,1,4.89,0.2999,1,1,4.89,4.89,0,1,1,Heavy
121142,1,2.97727272727273,0.104636363636364,2,3,3.25,2.5,1,0,1,Light
121369,1,2.55,0.1001,1,2,3,2.1,1,0,1,Light
121391,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
121440,1,2.03,0.0601,1,1,2.03,2.03,0,0,1,Light
121624,1,2.75,0.1001,1,1,3,2.5,1,0,1,Light
121829,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
121908,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
121960,1.125,2.89875,0.1094125,3,2,3.59,2,0.777777777777778,0,1.125,Light
122045,1,2.35461538461538,0.246053846153846,2,1,2.9,1.79,0,0,1,Heavy
122141,1.22222222222222,3.58111111111111,0.258855555555556,1,4,4,2,0.545454545454545,0,1,Heavy
122326,1,2.745,0.1001,1,1,3,2.49,1,0,1,Light
122357,1,5.2475,0.241566666666667,1,1,6,4,0.916666666666667,0,1,Heavy
122360,1,3.5,0.1001,1,1,3.5,3.5,0,0,1,Light
122388,1,3,0.1001,1,1,3,3,0,0,1,Light
122420,1,2.37,0.1,1,1,2.37,2.37,1,0,1,Light
122427,1.2,2.224,0.2379,2,2,2.97,1.59,0.333333333333333,0,1,Heavy
122462,1.77777777777778,5.07666666666667,0.311,1,4,5,1.83,0.5625,0,1,Heavy
122600,1.33333333333333,5.59666666666667,0.246566666666667,1,2,5,3.29,1,0,1.33333333333333,Heavy
122802,2.76470588235294,1.98764705882353,0.299647058823529,2,3,5,0.47,0,0,1,Heavy
122840,1.30769230769231,3.86846153846154,0.253730769230769,2,2,4.59,1.75,0.588235294117647,0,1.07692307692308,Heavy
122857,1,2.52272727272727,0.231718181818182,2,3,3,2,0.363636363636364,0,1,Heavy
122882,1,4.32,0.257057142857143,2,2,5,3,0.928571428571429,0,1,Heavy
122933,1,4.96090909090909,0.2999,3,1,5.79,4,1,0,1,Heavy
122953,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
122988,1,4.5625,0.224975,2,2,5,4,0.75,0,1,Heavy
123011,3.25,9.96625,0.4812625,3,2,4.49,1.75,0.846153846153846,0,1,Heavy
123032,1.4,6.098,0.26986,1,1,5,3,1,0,1,Heavy
123095,1,2.5,0.10005,1,1,3,2,0.5,0,1,Light
123177,1.08333333333333,4.21333333333333,0.23745,2,2,5.79,2.49,0.615384615384615,0,1,Heavy
123234,1.64285714285714,6.43642857142857,0.416278571428571,2,3,7,0,0.565217391304348,0.260869565217391,1.07142857142857,Heavy
123302,2.75,10.5,0.524775,1,1,4,3,1,0,1,Heavy
123398,1.2,2.94,0.23988,2,1,3,2.3,1,0,1,Heavy
123445,1,2.39,0.1,1,1,2.39,2.39,1,0,1,Light
123573,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
123806,1.2,4.56,0.2339,1,3,4.5,2.8,0.833333333333333,0,1,Heavy
123952,1,2.9,0.2999,1,1,2.9,2.9,0,0,1,Heavy
123967,1.5,7.14,0.44985,2,1,5,4,1,0,1,Heavy
124067,2,8,0.3998,2,1,4,4,1,0,1,Heavy
124085,1,2.25,0.0801,2,2,3,1.5,0,0,1,Light
124122,1,2.24,0.095,1,1,2.24,2.24,1,0,1,Light
124212,1,4.96,0.2999,1,1,5.89,4,0.666666666666667,0,1,Heavy
124351,1,2.75,0.1001,2,1,3.5,2,0,0,1,Light
124409,2,5.6,0.3998,1,1,2.8,2.8,0,0,1,Heavy
124421,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
124437,1,1.995,0.0925,1,1,2,1.99,1,0,1,Light
124514,1,1.39,0.1001,1,1,1.39,1.39,1,0,1,Light
124526,1,1.96333333333333,0.100066666666667,1,2,2.39,1.75,0.333333333333333,0,1,Light
124563,1,7,0.5001,1,1,7,7,0,0,1,Heavy
124569,1,4.0108,0.2795,2,4,5,2.47,0.72,0,1,Heavy
124593,1,3,0.1001,1,1,3,3,1,0,1,Light
124657,1.5,5.5,0.2999,1,2,4,3,1,0,1,Heavy
124663,2.58333333333333,6.57333333333333,0.533075,2,1,3.5,1.15,1,0,1,Heavy
124691,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
124724,1,3.49,0.1001,1,1,3.49,3.49,0,0,1,Light
124819,1,2,0.0499,1,1,2,2,1,0,1,Light
124873,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
