"","house","brand_clean","brand_count"
"3327",142639,"Supermarket own",1
"3328",142680,"Carte Noire",8
"3329",142697,"Kenco",1
"3330",142697,"Supermarket own",7
"3331",142714,"Nescafe",8
"3332",142753,"Kenco",1
"3333",142753,"Supermarket own",3
"3334",142788,"Supermarket own",1
"3335",142901,"Nescafe",2
"3336",142926,"Kenco",2
"3337",142927,"Douwe Egbert",1
"3338",142933,"Supermarket own",6
"3339",142947,"Nescafe",2
"3340",142948,"Nescafe",8
"3341",142949,"Nescafe",4
"3342",142949,"Other brands",7
"3343",142980,"Supermarket own",8
"3344",142999,"Kenco",3
"3345",142999,"Nescafe",3
"3346",143071,"Douwe Egbert",2
"3347",143071,"Kenco",1
"3348",143084,"Carte Noire",21
"3349",143094,"Kenco",1
"3350",143094,"Nescafe",1
"3351",143134,"Carte Noire",1
"3352",143134,"Kenco",1
"3353",143134,"Nescafe",9
"3354",143149,"Kenco",1
"3355",143178,"Douwe Egbert",4
"3356",143190,"Kenco",22
"3357",143249,"Kenco",1
"3358",143258,"Nescafe",14
"3359",143258,"Supermarket own",1
"3360",143264,"Douwe Egbert",2
"3361",143264,"Nescafe",29
"3362",143282,"Nescafe",2
"3363",143285,"Other brands",3
"3364",143294,"Kenco",3
"3365",143305,"Douwe Egbert",1
"3366",143305,"Kenco",14
"3367",143339,"Nescafe",1
"3368",143346,"Nescafe",2
"3369",143346,"Supermarket own",8
"3370",143392,"Carte Noire",6
"3371",143422,"Nescafe",2
"3372",143430,"Douwe Egbert",3
"3373",143486,"Nescafe",2
"3374",143489,"Douwe Egbert",1
"3375",143543,"Nescafe",2
"3376",143543,"Supermarket own",1
"3377",143551,"Douwe Egbert",2
"3378",143551,"Nescafe",1
"3379",143559,"Nescafe",1
"3380",143563,"Other brands",1
"3381",143563,"Supermarket own",1
"3382",143629,"Douwe Egbert",1
"3383",143629,"Nescafe",2
"3384",143629,"Supermarket own",4
"3385",143636,"Douwe Egbert",3
"3386",143636,"Kenco",2
"3387",143636,"Nescafe",2
"3388",143641,"Kenco",1
"3389",143641,"Nescafe",1
"3390",143641,"Supermarket own",2
"3391",143711,"Supermarket own",1
"3392",143730,"Nescafe",1
"3393",143731,"Carte Noire",1
"3394",143731,"Kenco",2
"3395",143731,"Other brands",1
"3396",143731,"Supermarket own",1
"3397",143745,"Kenco",1
"3398",143779,"Kenco",1
"3399",143779,"Supermarket own",1
"3400",143815,"Douwe Egbert",4
"3401",143815,"Kenco",3
"3402",143830,"Nescafe",2
"3403",143854,"Kenco",1
"3404",143867,"Douwe Egbert",1
"3405",143869,"Douwe Egbert",1
"3406",143877,"Supermarket own",31
"3407",143927,"Douwe Egbert",3
"3408",143927,"Nescafe",6
"3409",143931,"Douwe Egbert",10
"3410",143943,"Nescafe",1
"3411",143986,"Douwe Egbert",1
"3412",143986,"Kenco",2
"3413",144031,"Kenco",8
"3414",144031,"Nescafe",4
"3415",144097,"Nescafe",1
"3416",144116,"Kenco",1
"3417",144156,"Kenco",1
"3418",144204,"Supermarket own",12
"3419",144219,"Kenco",1
"3420",144219,"Nescafe",1
"3421",144219,"Supermarket own",9
"3422",144312,"Douwe Egbert",1
"3423",144312,"Kenco",1
"3424",144312,"Supermarket own",1
"3425",144425,"Douwe Egbert",1
"3426",144425,"Supermarket own",3
"3427",144432,"Carte Noire",1
"3428",144432,"Douwe Egbert",4
"3429",144432,"Kenco",1
"3430",144432,"Nescafe",3
"3431",144434,"Nescafe",5
"3432",144452,"Nescafe",2
"3433",144457,"Douwe Egbert",1
"3434",144457,"Nescafe",1
"3435",144488,"Douwe Egbert",9
"3436",144488,"Kenco",13
"3437",144488,"Nescafe",1
"3438",144515,"Douwe Egbert",4
"3439",144515,"Kenco",4
"3440",144530,"Nescafe",3
"3441",144545,"Nescafe",4
"3442",144569,"Supermarket own",8
"3443",144592,"Carte Noire",7
"3444",144592,"Supermarket own",5
"3445",144594,"Nescafe",2
"3446",144599,"Supermarket own",2
"3447",144624,"Supermarket own",7
"3448",144633,"Kenco",2
"3449",144696,"Supermarket own",1
"3450",144713,"Kenco",3
"3451",144713,"Nescafe",6
"3452",144746,"Carte Noire",2
"3453",144774,"Kenco",4
"3454",144777,"Nescafe",3
"3455",144796,"Kenco",2
"3456",144925,"Supermarket own",1
"3457",144927,"Supermarket own",21
"3458",144930,"Nescafe",1
"3459",144930,"Supermarket own",1
"3460",144944,"Supermarket own",7
"3461",144950,"Douwe Egbert",3
"3462",144950,"Nescafe",3
"3463",144956,"Kenco",1
"3464",144999,"Kenco",3
"3465",144999,"Supermarket own",2
"3466",145028,"Douwe Egbert",3
"3467",145037,"Nescafe",1
"3468",145062,"Douwe Egbert",1
"3469",145062,"Nescafe",4
"3470",145062,"Supermarket own",2
"3471",145075,"Douwe Egbert",1
"3472",145075,"Kenco",1
"3473",145075,"Nescafe",17
"3474",145075,"Supermarket own",5
"3475",145096,"Carte Noire",1
"3476",145096,"Douwe Egbert",2
"3477",145096,"Kenco",4
"3478",145096,"Nescafe",2
"3479",145096,"Supermarket own",2
"3480",145134,"Supermarket own",5
"3481",145164,"Douwe Egbert",1
"3482",145164,"Kenco",1
"3483",145164,"Nescafe",2
"3484",145173,"Carte Noire",1
"3485",145188,"Other brands",2
"3486",145188,"Supermarket own",1
"3487",145193,"Nescafe",1
"3488",145212,"Nescafe",14
"3489",145234,"Nescafe",2
"3490",145297,"Supermarket own",3
"3491",145331,"Nescafe",2
"3492",145331,"Other brands",1
"3493",145332,"Nescafe",2
"3494",145348,"Carte Noire",1
"3495",145348,"Nescafe",1
"3496",145351,"Kenco",2
"3497",145351,"Nescafe",6
"3498",145351,"Supermarket own",1
"3499",145371,"Kenco",2
"3500",145371,"Nescafe",5
"3501",145371,"Other brands",8
"3502",145379,"Nescafe",9
"3503",145398,"Supermarket own",1
"3504",145419,"Nescafe",3
"3505",145429,"Nescafe",17
"3506",145429,"Other brands",1
"3507",145449,"Douwe Egbert",2
"3508",145449,"Kenco",4
"3509",145449,"Supermarket own",1
"3510",145452,"Douwe Egbert",2
"3511",145452,"Supermarket own",8
"3512",145468,"Kenco",4
"3513",145469,"Supermarket own",2
"3514",145470,"Douwe Egbert",2
"3515",145470,"Nescafe",1
"3516",145470,"Supermarket own",11
"3517",145545,"Nescafe",1
"3518",145608,"Carte Noire",3
"3519",145608,"Kenco",1
"3520",145608,"Nescafe",1
"3521",145608,"Other brands",1
"3522",145608,"Supermarket own",2
"3523",145657,"Kenco",9
"3524",145657,"Nescafe",1
"3525",145678,"Kenco",1
"3526",145678,"Nescafe",3
"3527",145685,"Supermarket own",14
"3528",145689,"Kenco",1
"3529",145689,"Nescafe",4
"3530",145707,"Carte Noire",5
"3531",145707,"Douwe Egbert",1
"3532",145762,"Supermarket own",1
"3533",145815,"Supermarket own",40
"3534",145871,"Other brands",7
"3535",145871,"Supermarket own",1
"3536",145878,"Carte Noire",35
"3537",145878,"Kenco",1
"3538",145881,"Kenco",3
"3539",145962,"Douwe Egbert",2
"3540",145962,"Kenco",15
"3541",145966,"Nescafe",28
"3542",145987,"Kenco",7
"3543",145987,"Nescafe",1
"3544",145987,"Supermarket own",22
"3545",145997,"Supermarket own",4
"3546",146002,"Nescafe",6
"3547",146013,"Douwe Egbert",1
"3548",146013,"Kenco",1
"3549",146013,"Nescafe",1
"3550",146013,"Other brands",1
"3551",146024,"Kenco",1
"3552",146031,"Douwe Egbert",1
"3553",146031,"Kenco",1
"3554",146066,"Nescafe",8
"3555",146068,"Carte Noire",35
"3556",146068,"Supermarket own",1
"3557",146087,"Kenco",6
"3558",146124,"Supermarket own",1
"3559",146128,"Douwe Egbert",1
"3560",146128,"Kenco",1
"3561",146145,"Kenco",2
"3562",146157,"Kenco",1
"3563",146186,"Nescafe",2
"3564",146208,"Other brands",1
"3565",146251,"Kenco",2
"3566",146251,"Supermarket own",1
"3567",146283,"Kenco",3
"3568",146283,"Supermarket own",3
"3569",146332,"Nescafe",1
"3570",146334,"Douwe Egbert",2
"3571",146334,"Nescafe",1
"3572",146368,"Supermarket own",15
"3573",146386,"Kenco",2
"3574",146401,"Kenco",9
"3575",146456,"Nescafe",6
"3576",146456,"Supermarket own",9
"3577",146495,"Douwe Egbert",6
"3578",146495,"Kenco",1
"3579",146564,"Kenco",4
"3580",146568,"Kenco",1
"3581",146568,"Nescafe",14
"3582",146586,"Nescafe",1
"3583",146586,"Supermarket own",6
"3584",146590,"Douwe Egbert",1
"3585",146590,"Nescafe",8
"3586",146590,"Other brands",2
"3587",146619,"Supermarket own",2
"3588",146626,"Nescafe",1
"3589",146673,"Douwe Egbert",1
"3590",146673,"Nescafe",10
"3591",146678,"Carte Noire",1
"3592",146678,"Douwe Egbert",5
"3593",146678,"Kenco",4
"3594",146678,"Nescafe",1
"3595",146678,"Supermarket own",1
"3596",146801,"Douwe Egbert",3
"3597",146801,"Kenco",3
"3598",146801,"Nescafe",12
"3599",146801,"Supermarket own",18
"3600",146819,"Supermarket own",1
"3601",146833,"Nescafe",1
"3602",146852,"Douwe Egbert",1
"3603",146852,"Nescafe",7
"3604",146898,"Douwe Egbert",2
"3605",146900,"Supermarket own",4
"3606",146912,"Kenco",19
"3607",146912,"Supermarket own",1
"3608",146919,"Nescafe",3
"3609",146921,"Supermarket own",18
"3610",146925,"Kenco",1
"3611",146925,"Nescafe",4
"3612",146951,"Carte Noire",1
"3613",146951,"Kenco",1
"3614",146953,"Nescafe",49
"3615",146972,"Kenco",10
"3616",146975,"Douwe Egbert",2
"3617",146975,"Nescafe",1
"3618",146998,"Supermarket own",1
"3619",147018,"Nescafe",1
"3620",147101,"Douwe Egbert",4
"3621",147101,"Nescafe",5
"3622",147101,"Supermarket own",1
"3623",147111,"Supermarket own",3
"3624",147161,"Nescafe",1
"3625",147179,"Douwe Egbert",6
"3626",147179,"Kenco",1
"3627",147179,"Nescafe",6
"3628",147179,"Other brands",1
"3629",147179,"Supermarket own",1
"3630",147206,"Nescafe",8
"3631",147255,"Supermarket own",5
"3632",147259,"Douwe Egbert",3
"3633",147259,"Supermarket own",1
"3634",147281,"Douwe Egbert",1
"3635",147281,"Supermarket own",6
"3636",147288,"Supermarket own",12
"3637",147306,"Kenco",19
"3638",147307,"Nescafe",6
"3639",147309,"Other brands",8
"3640",147318,"Supermarket own",30
"3641",147321,"Kenco",1
"3642",147321,"Nescafe",1
"3643",147361,"Douwe Egbert",2
"3644",147363,"Carte Noire",1
"3645",147363,"Douwe Egbert",1
"3646",147363,"Nescafe",3
"3647",147406,"Douwe Egbert",3
"3648",147478,"Kenco",2
"3649",147478,"Supermarket own",35
"3650",147509,"Douwe Egbert",2
"3651",147509,"Nescafe",9
"3652",147510,"Carte Noire",1
"3653",147510,"Kenco",13
"3654",147561,"Supermarket own",1
"3655",147582,"Nescafe",4
"3656",147582,"Supermarket own",1
"3657",147608,"Nescafe",1
"3658",147616,"Kenco",4
"3659",147616,"Nescafe",1
"3660",147640,"Douwe Egbert",2
"3661",147640,"Nescafe",1
"3662",147650,"Nescafe",2
"3663",147655,"Supermarket own",1
"3664",147657,"Kenco",2
"3665",147681,"Supermarket own",3
"3666",147682,"Carte Noire",18
"3667",147682,"Nescafe",1
"3668",147682,"Supermarket own",1
"3669",147688,"Douwe Egbert",1
"3670",147688,"Nescafe",1
"3671",147688,"Other brands",3
"3672",147688,"Supermarket own",4
"3673",147731,"Douwe Egbert",3
"3674",147731,"Kenco",4
"3675",147731,"Nescafe",7
"3676",147757,"Kenco",2
"3677",147802,"Carte Noire",1
"3678",147802,"Supermarket own",1
"3679",147805,"Douwe Egbert",1
"3680",147805,"Nescafe",1
"3681",147806,"Other brands",10
"3682",147806,"Supermarket own",9
"3683",147807,"Supermarket own",1
"3684",147809,"Nescafe",1
"3685",147893,"Douwe Egbert",2
"3686",147893,"Kenco",5
"3687",147893,"Nescafe",3
"3688",147893,"Other brands",1
"3689",147909,"Carte Noire",8
"3690",147909,"Kenco",3
"3691",147909,"Nescafe",1
"3692",147929,"Douwe Egbert",4
"3693",147952,"Carte Noire",1
"3694",147952,"Kenco",1
"3695",147962,"Douwe Egbert",1
"3696",147962,"Supermarket own",1
"3697",147968,"Supermarket own",3
"3698",147976,"Kenco",2
"3699",148011,"Douwe Egbert",3
"3700",148011,"Nescafe",1
"3701",148011,"Other brands",3
"3702",148011,"Supermarket own",8
"3703",148028,"Douwe Egbert",8
"3704",148028,"Kenco",5
"3705",148028,"Nescafe",1
"3706",148028,"Supermarket own",14
"3707",148066,"Supermarket own",33
"3708",148081,"Carte Noire",1
"3709",148081,"Nescafe",2
"3710",148081,"Other brands",1
"3711",148081,"Supermarket own",1
"3712",148088,"Kenco",8
"3713",148088,"Nescafe",3
"3714",148104,"Kenco",8
"3715",148129,"Nescafe",1
"3716",148140,"Kenco",1
"3717",148145,"Douwe Egbert",6
"3718",148145,"Other brands",2
"3719",148145,"Supermarket own",2
"3720",148163,"Douwe Egbert",1
"3721",148163,"Supermarket own",1
"3722",148197,"Kenco",1
"3723",148197,"Supermarket own",6
"3724",148222,"Nescafe",1
"3725",148229,"Nescafe",1
"3726",148237,"Nescafe",6
"3727",148237,"Supermarket own",3
"3728",148310,"Douwe Egbert",4
"3729",148310,"Kenco",1
"3730",148327,"Douwe Egbert",1
"3731",148327,"Kenco",2
"3732",148348,"Carte Noire",5
"3733",148348,"Douwe Egbert",1
"3734",148348,"Kenco",1
"3735",148348,"Nescafe",1
"3736",148365,"Douwe Egbert",5
"3737",148365,"Kenco",1
"3738",148365,"Supermarket own",1
"3739",148380,"Nescafe",17
"3740",148425,"Carte Noire",1
"3741",148425,"Nescafe",5
"3742",148477,"Supermarket own",1
"3743",148507,"Kenco",1
"3744",148507,"Supermarket own",17
"3745",148510,"Supermarket own",12
"3746",148549,"Douwe Egbert",13
"3747",148569,"Douwe Egbert",3
"3748",148569,"Kenco",4
"3749",148569,"Supermarket own",1
"3750",148605,"Supermarket own",1
"3751",148621,"Nescafe",6
"3752",148650,"Supermarket own",2
"3753",148653,"Nescafe",1
"3754",148664,"Nescafe",4
"3755",148684,"Nescafe",2
"3756",148749,"Carte Noire",1
"3757",148749,"Nescafe",1
"3758",148791,"Kenco",1
"3759",148793,"Douwe Egbert",1
"3760",148809,"Nescafe",1
"3761",148839,"Kenco",6
"3762",148886,"Nescafe",9
"3763",148890,"Kenco",7
"3764",148890,"Supermarket own",12
"3765",148923,"Nescafe",1
"3766",149045,"Carte Noire",5
"3767",149045,"Other brands",1
"3768",149082,"Kenco",1
"3769",149082,"Supermarket own",4
"3770",149098,"Supermarket own",1
"3771",149102,"Douwe Egbert",6
"3772",149170,"Kenco",2
"3773",149171,"Nescafe",1
"3774",149179,"Kenco",3
"3775",149209,"Carte Noire",14
"3776",149209,"Douwe Egbert",3
"3777",149209,"Kenco",8
"3778",149209,"Supermarket own",2
"3779",149233,"Kenco",4
"3780",149268,"Kenco",9
"3781",149268,"Nescafe",2
"3782",149268,"Supermarket own",8
"3783",149387,"Kenco",5
"3784",149432,"Nescafe",1
"3785",149443,"Nescafe",1
"3786",149456,"Supermarket own",3
"3787",149458,"Nescafe",1
"3788",149460,"Kenco",3
"3789",149542,"Carte Noire",1
"3790",149542,"Kenco",1
"3791",149571,"Nescafe",2
"3792",149710,"Nescafe",2
"3793",149739,"Nescafe",4
"3794",149966,"Kenco",1
"3795",149966,"Supermarket own",1
"3796",149997,"Carte Noire",1
"3797",149997,"Douwe Egbert",1
"3798",149997,"Nescafe",2
"3799",150014,"Nescafe",4
"3800",150014,"Supermarket own",1
"3801",150018,"Supermarket own",1
"3802",150052,"Douwe Egbert",1
"3803",150119,"Nescafe",13
"3804",150127,"Douwe Egbert",2
"3805",150127,"Kenco",1
"3806",150127,"Supermarket own",1
"3807",150130,"Supermarket own",27
"3808",150259,"Douwe Egbert",2
"3809",150259,"Kenco",1
"3810",150259,"Nescafe",2
"3811",150270,"Douwe Egbert",2
"3812",150270,"Nescafe",2
"3813",150288,"Nescafe",1
"3814",150288,"Supermarket own",4
"3815",150333,"Douwe Egbert",1
"3816",150333,"Kenco",1
"3817",150336,"Kenco",1
"3818",150476,"Nescafe",20
"3819",150518,"Kenco",2
"3820",150545,"Douwe Egbert",1
"3821",150545,"Supermarket own",1
"3822",150579,"Other brands",2
"3823",150579,"Supermarket own",8
"3824",150582,"Douwe Egbert",2
"3825",150582,"Supermarket own",11
"3826",150583,"Nescafe",12
"3827",150639,"Douwe Egbert",1
"3828",150641,"Kenco",1
"3829",150679,"Nescafe",1
"3830",150742,"Supermarket own",2
"3831",150778,"Nescafe",1
"3832",150778,"Supermarket own",2
"3833",150785,"Kenco",1
"3834",150787,"Nescafe",2
"3835",150789,"Douwe Egbert",1
"3836",150789,"Supermarket own",4
"3837",150804,"Supermarket own",2
"3838",150944,"Carte Noire",1
"3839",150944,"Supermarket own",10
"3840",150962,"Carte Noire",2
"3841",150962,"Kenco",2
"3842",150972,"Supermarket own",1
"3843",150992,"Kenco",3
"3844",150997,"Kenco",1
"3845",151009,"Kenco",1
"3846",151031,"Nescafe",1
"3847",151039,"Supermarket own",4
"3848",151053,"Carte Noire",1
"3849",151053,"Kenco",2
"3850",151057,"Kenco",3
"3851",151057,"Supermarket own",8
"3852",151130,"Nescafe",2
"3853",151180,"Kenco",1
"3854",151180,"Nescafe",1
"3855",151180,"Other brands",1
"3856",151230,"Nescafe",1
"3857",151244,"Supermarket own",2
"3858",151249,"Douwe Egbert",1
"3859",151252,"Supermarket own",1
"3860",151255,"Supermarket own",17
"3861",151332,"Supermarket own",8
"3862",151362,"Supermarket own",8
"3863",151371,"Supermarket own",25
"3864",151390,"Kenco",2
"3865",151390,"Supermarket own",10
"3866",151408,"Nescafe",3
"3867",151416,"Other brands",16
"3868",151421,"Kenco",1
"3869",151421,"Supermarket own",2
"3870",151423,"Nescafe",10
"3871",151472,"Kenco",1
"3872",151472,"Nescafe",1
"3873",151474,"Other brands",1
"3874",151511,"Kenco",1
"3875",151511,"Supermarket own",1
"3876",151522,"Supermarket own",1
"3877",151532,"Douwe Egbert",11
"3878",151535,"Nescafe",2
"3879",151565,"Douwe Egbert",12
"3880",151565,"Nescafe",9
"3881",151597,"Carte Noire",22
"3882",151597,"Kenco",2
"3883",151598,"Douwe Egbert",10
"3884",151598,"Kenco",17
"3885",151598,"Nescafe",2
"3886",151598,"Other brands",6
"3887",151603,"Kenco",1
"3888",151603,"Nescafe",2
"3889",151612,"Carte Noire",2
"3890",151612,"Other brands",6
"3891",151623,"Douwe Egbert",2
"3892",151623,"Other brands",1
"3893",151623,"Supermarket own",6
"3894",151632,"Kenco",4
"3895",151632,"Nescafe",1
"3896",151632,"Supermarket own",3
"3897",151635,"Kenco",1
"3898",151665,"Supermarket own",21
"3899",151708,"Douwe Egbert",1
"3900",151708,"Nescafe",5
"3901",151722,"Other brands",1
"3902",151722,"Supermarket own",5
"3903",151739,"Kenco",8
"3904",151833,"Supermarket own",1
"3905",151912,"Other brands",1
"3906",151912,"Supermarket own",4
"3907",151955,"Carte Noire",2
"3908",151955,"Kenco",1
"3909",151955,"Nescafe",5
"3910",152000,"Kenco",14
"3911",152018,"Nescafe",1
"3912",152018,"Other brands",1
"3913",152148,"Nescafe",1
"3914",152249,"Kenco",2
"3915",152274,"Kenco",4
"3916",152274,"Nescafe",3
"3917",152474,"Nescafe",3
"3918",152503,"Nescafe",5
"3919",152558,"Kenco",4
"3920",152558,"Nescafe",1
"3921",152581,"Kenco",7
"3922",152606,"Carte Noire",2
"3923",152606,"Douwe Egbert",2
"3924",152606,"Kenco",2
"3925",152695,"Nescafe",1
"3926",152750,"Douwe Egbert",1
"3927",152750,"Nescafe",5
"3928",152800,"Supermarket own",1
"3929",152821,"Kenco",1
"3930",152831,"Douwe Egbert",2
"3931",152831,"Supermarket own",2
"3932",152860,"Douwe Egbert",4
"3933",152860,"Nescafe",1
"3934",152860,"Supermarket own",1
"3935",152866,"Nescafe",12
"3936",152866,"Other brands",3
"3937",152876,"Douwe Egbert",1
"3938",152876,"Supermarket own",3
"3939",152881,"Nescafe",6
"3940",152896,"Kenco",5
"3941",152912,"Kenco",19
"3942",152912,"Nescafe",2
"3943",152917,"Nescafe",2
"3944",152967,"Kenco",4
"3945",152967,"Nescafe",1
"3946",152997,"Carte Noire",1
"3947",152997,"Nescafe",1
"3948",153052,"Douwe Egbert",1
"3949",153052,"Supermarket own",1
"3950",153071,"Douwe Egbert",1
"3951",153071,"Nescafe",1
"3952",153071,"Other brands",1
"3953",153071,"Supermarket own",5
"3954",153077,"Douwe Egbert",1
"3955",153077,"Supermarket own",2
"3956",153105,"Kenco",23
"3957",153105,"Supermarket own",1
"3958",153125,"Nescafe",1
"3959",153125,"Supermarket own",1
"3960",153275,"Kenco",4
"3961",153427,"Supermarket own",1
"3962",153446,"Carte Noire",1
"3963",153446,"Douwe Egbert",1
"3964",153446,"Supermarket own",1
"3965",153449,"Supermarket own",5
"3966",153534,"Nescafe",5
"3967",153535,"Kenco",7
"3968",153535,"Nescafe",20
"3969",153535,"Other brands",1
"3970",153543,"Douwe Egbert",2
"3971",153546,"Supermarket own",6
"3972",153716,"Nescafe",6
"3973",153738,"Nescafe",15
"3974",153767,"Supermarket own",3
"3975",153770,"Other brands",1
"3976",153770,"Supermarket own",1
"3977",153785,"Kenco",2
"3978",153785,"Supermarket own",37
"3979",153788,"Supermarket own",1
"3980",153896,"Douwe Egbert",3
"3981",153896,"Supermarket own",10
"3982",153915,"Supermarket own",3
"3983",153921,"Douwe Egbert",1
"3984",153921,"Nescafe",1
"3985",153921,"Supermarket own",1
"3986",153935,"Nescafe",3
"3987",153954,"Supermarket own",4
"3988",154029,"Carte Noire",14
"3989",154029,"Kenco",7
"3990",154029,"Supermarket own",1
"3991",154065,"Kenco",3
"3992",154104,"Carte Noire",1
"3993",154104,"Kenco",3
"3994",154104,"Nescafe",8
"3995",154105,"Carte Noire",1
"3996",154105,"Douwe Egbert",2
"3997",154105,"Kenco",3
"3998",154105,"Nescafe",5
"3999",154122,"Supermarket own",1
"4000",154164,"Douwe Egbert",2
"4001",154164,"Nescafe",1
"4002",154190,"Supermarket own",1
"4003",154242,"Douwe Egbert",2
"4004",154242,"Kenco",3
"4005",154242,"Nescafe",1
"4006",154245,"Douwe Egbert",3
"4007",154245,"Kenco",1
"4008",154245,"Nescafe",2
"4009",154259,"Nescafe",1
"4010",154264,"Douwe Egbert",1
"4011",154264,"Other brands",1
"4012",154277,"Kenco",1
"4013",154282,"Douwe Egbert",1
"4014",154282,"Nescafe",1
"4015",154300,"Supermarket own",48
"4016",154312,"Douwe Egbert",1
"4017",154312,"Kenco",6
"4018",154312,"Nescafe",1
"4019",154321,"Nescafe",15
"4020",154340,"Nescafe",2
"4021",154355,"Supermarket own",12
"4022",154358,"Nescafe",1
"4023",154360,"Douwe Egbert",3
"4024",154360,"Nescafe",3
"4025",154393,"Kenco",4
"4026",154411,"Douwe Egbert",1
"4027",154411,"Nescafe",23
"4028",154435,"Douwe Egbert",2
"4029",154437,"Douwe Egbert",6
"4030",154437,"Nescafe",1
"4031",154444,"Other brands",2
"4032",154521,"Kenco",18
"4033",154540,"Douwe Egbert",1
"4034",154540,"Nescafe",2
