"","house","shop_desc_clean","brand_count"
"4770",169098,"aldi & lidl",1
"4771",169098,"asda",1
"4772",169098,"morrisons",4
"4773",169098,"tesco",1
"4774",169100,"sainsburys",1
"4775",169116,"morrisons",1
"4776",169122,"morrisons",7
"4777",169122,"sainsburys",9
"4778",169122,"tesco",7
"4779",169149,"asda",5
"4780",169153,"asda",1
"4781",169159,"tesco",4
"4782",169203,"sainsburys",1
"4783",169206,"aldi & lidl",6
"4784",169206,"asda",1
"4785",169217,"asda",2
"4786",169217,"sainsburys",2
"4787",169271,"sainsburys",1
"4788",169310,"aldi & lidl",1
"4789",169313,"morrisons",2
"4790",169313,"sainsburys",5
"4791",169313,"tesco",1
"4792",169321,"tesco",43
"4793",169323,"asda",41
"4794",169323,"morrisons",2
"4795",169325,"morrisons",5
"4796",169357,"asda",8
"4797",169365,"sainsburys",1
"4798",169365,"tesco",2
"4799",169370,"morrisons",14
"4800",169371,"morrisons",3
"4801",169416,"tesco",10
"4802",169424,"aldi & lidl",6
"4803",169424,"asda",1
"4804",169433,"sainsburys",9
"4805",169435,"aldi & lidl",7
"4806",169435,"morrisons",1
"4807",169435,"tesco",1
"4808",169439,"tesco",1
"4809",169463,"asda",5
"4810",169477,"morrisons",1
"4811",169477,"sainsburys",1
"4812",169477,"tesco",3
"4813",169488,"asda",3
"4814",169488,"sainsburys",1
"4815",169489,"asda",1
"4816",169489,"tesco",2
"4817",169497,"tesco",1
"4818",169512,"tesco",1
"4819",169518,"aldi & lidl",3
"4820",169518,"tesco",8
"4821",169541,"tesco",1
"4822",169549,"asda",2
"4823",169553,"sainsburys",2
"4824",169554,"tesco",14
"4825",169555,"asda",11
"4826",169574,"tesco",5
"4827",169593,"asda",14
"4828",169593,"morrisons",14
"4829",169667,"asda",1
"4830",169667,"morrisons",6
"4831",169683,"aldi & lidl",1
"4832",169683,"morrisons",15
"4833",169754,"asda",5
"4834",169754,"sainsburys",1
"4835",169754,"tesco",6
"4836",169800,"morrisons",21
"4837",169800,"sainsburys",5
"4838",169814,"tesco",2
"4839",169824,"tesco",6
"4840",169837,"tesco",10
"4841",169839,"tesco",21
"4842",169847,"aldi & lidl",1
"4843",169864,"sainsburys",6
"4844",169888,"asda",1
"4845",169891,"tesco",2
"4846",169910,"asda",2
"4847",169910,"morrisons",1
"4848",169911,"aldi & lidl",1
"4849",169911,"asda",3
"4850",169914,"morrisons",4
"4851",169918,"morrisons",47
"4852",169926,"morrisons",2
"4853",169940,"asda",3
"4854",169940,"morrisons",1
"4855",169940,"sainsburys",3
"4856",169944,"sainsburys",1
"4857",169953,"asda",2
"4858",169978,"morrisons",1
"4859",169985,"asda",11
"4860",169986,"tesco",1
"4861",169999,"tesco",2
"4862",170027,"aldi & lidl",5
"4863",170027,"morrisons",1
"4864",170059,"aldi & lidl",26
"4865",170059,"asda",1
"4866",170059,"tesco",10
"4867",170067,"aldi & lidl",1
"4868",170085,"sainsburys",3
"4869",170152,"morrisons",1
"4870",170157,"tesco",4
"4871",170159,"tesco",1
"4872",170169,"morrisons",1
"4873",170169,"tesco",4
"4874",170170,"sainsburys",4
"4875",170170,"tesco",10
"4876",170194,"tesco",1
"4877",170252,"sainsburys",3
"4878",170269,"sainsburys",1
"4879",170270,"sainsburys",2
"4880",170270,"tesco",1
"4881",170299,"tesco",5
"4882",170301,"aldi & lidl",1
"4883",170307,"asda",4
"4884",170326,"tesco",1
"4885",170339,"asda",1
"4886",170384,"sainsburys",2
"4887",170400,"asda",8
"4888",170400,"morrisons",2
"4889",170400,"tesco",5
"4890",170401,"morrisons",1
"4891",170402,"asda",6
"4892",170415,"asda",4
"4893",170415,"morrisons",2
"4894",170415,"tesco",1
"4895",170418,"aldi & lidl",1
"4896",170418,"morrisons",2
"4897",170418,"sainsburys",1
"4898",170418,"tesco",11
"4899",170441,"morrisons",1
"4900",170442,"sainsburys",29
"4901",170452,"aldi & lidl",2
"4902",170452,"morrisons",4
"4903",170462,"aldi & lidl",1
"4904",170462,"asda",2
"4905",170462,"morrisons",11
"4906",170463,"asda",22
"4907",170466,"aldi & lidl",8
"4908",170466,"morrisons",2
"4909",170466,"sainsburys",6
"4910",170480,"asda",2
"4911",170480,"tesco",30
"4912",170482,"asda",1
"4913",170482,"morrisons",20
"4914",170482,"tesco",16
"4915",170495,"tesco",8
"4916",170497,"asda",1
"4917",170497,"morrisons",4
"4918",170517,"asda",1
"4919",170517,"morrisons",14
"4920",170517,"tesco",1
"4921",170599,"sainsburys",1
"4922",170612,"tesco",1
"4923",170618,"aldi & lidl",3
"4924",170622,"morrisons",3
"4925",170651,"tesco",1
"4926",170670,"asda",5
"4927",170670,"sainsburys",3
"4928",170670,"tesco",1
"4929",170677,"asda",1
"4930",170724,"morrisons",8
"4931",170724,"sainsburys",4
"4932",170731,"tesco",2
"4933",170732,"morrisons",5
"4934",170732,"sainsburys",4
"4935",170732,"tesco",1
"4936",170749,"asda",1
"4937",170749,"tesco",3
"4938",170751,"sainsburys",4
"4939",170751,"tesco",13
"4940",170771,"asda",1
"4941",170771,"morrisons",3
"4942",170771,"sainsburys",1
"4943",170771,"tesco",1
"4944",170786,"asda",1
"4945",170800,"tesco",2
"4946",170801,"morrisons",1
"4947",170801,"sainsburys",5
"4948",170821,"asda",1
"4949",170821,"sainsburys",1
"4950",170845,"sainsburys",12
"4951",170845,"tesco",7
"4952",170876,"aldi & lidl",5
"4953",170876,"tesco",1
"4954",170895,"asda",5
"4955",170895,"morrisons",1
"4956",170926,"sainsburys",1
"4957",170927,"tesco",1
"4958",170929,"aldi & lidl",1
"4959",170929,"sainsburys",1
"4960",170934,"sainsburys",3
"4961",170934,"tesco",10
"4962",170937,"asda",4
"4963",170937,"sainsburys",7
"4964",170937,"tesco",3
"4965",170968,"asda",1
"4966",170968,"sainsburys",6
"4967",170982,"aldi & lidl",1
"4968",170982,"asda",1
"4969",170982,"morrisons",1
"4970",170999,"asda",50
"4971",170999,"sainsburys",1
"4972",170999,"tesco",6
"4973",171000,"asda",4
"4974",171061,"sainsburys",15
"4975",171062,"tesco",4
"4976",171086,"tesco",1
"4977",171100,"sainsburys",2
"4978",171107,"tesco",10
"4979",171121,"sainsburys",10
"4980",171121,"tesco",10
"4981",171122,"asda",2
"4982",171122,"sainsburys",21
"4983",171133,"tesco",8
"4984",171135,"asda",5
"4985",171135,"tesco",3
"4986",171141,"sainsburys",1
"4987",171145,"morrisons",2
"4988",171145,"sainsburys",9
"4989",171152,"sainsburys",3
"4990",171179,"tesco",2
"4991",171238,"asda",1
"4992",171238,"morrisons",1
"4993",171240,"sainsburys",1
"4994",171245,"tesco",3
"4995",171247,"morrisons",12
"4996",171284,"sainsburys",16
"4997",171299,"morrisons",8
"4998",171306,"sainsburys",9
"4999",171336,"asda",2
"5000",171336,"morrisons",11
"5001",171336,"sainsburys",2
"5002",171336,"tesco",8
"5003",171343,"asda",12
"5004",171360,"asda",16
"5005",171396,"morrisons",2
"5006",171406,"tesco",25
"5007",171434,"tesco",1
"5008",171454,"tesco",10
"5009",171460,"tesco",16
"5010",171461,"tesco",1
"5011",171475,"asda",1
"5012",171475,"morrisons",1
"5013",171475,"tesco",19
"5014",171485,"asda",1
"5015",171487,"tesco",3
"5016",171504,"asda",1
"5017",171509,"sainsburys",2
"5018",171509,"tesco",2
"5019",171545,"asda",1
"5020",171552,"asda",32
"5021",171561,"asda",8
"5022",171561,"morrisons",2
"5023",171569,"morrisons",1
"5024",171576,"tesco",3
"5025",171584,"sainsburys",1
"5026",171587,"aldi & lidl",26
"5027",171587,"morrisons",1
"5028",171618,"morrisons",9
"5029",171620,"asda",16
"5030",171620,"morrisons",1
"5031",171620,"tesco",1
"5032",171627,"sainsburys",5
"5033",171675,"tesco",1
"5034",171676,"asda",2
"5035",171676,"sainsburys",3
"5036",171676,"tesco",4
"5037",171682,"aldi & lidl",1
"5038",171696,"asda",13
"5039",171696,"tesco",2
"5040",171711,"morrisons",1
"5041",171725,"asda",2
"5042",171725,"morrisons",5
"5043",171737,"asda",1
"5044",171738,"morrisons",3
"5045",171740,"sainsburys",28
"5046",171758,"asda",1
"5047",171778,"sainsburys",68
"5048",171782,"asda",1
"5049",171782,"tesco",1
"5050",171785,"asda",1
"5051",171785,"morrisons",1
"5052",171790,"aldi & lidl",1
"5053",171790,"morrisons",1
"5054",171790,"sainsburys",1
"5055",171810,"aldi & lidl",1
"5056",171810,"sainsburys",1
"5057",171838,"tesco",3
"5058",171845,"morrisons",1
"5059",171845,"tesco",10
"5060",171873,"asda",17
"5061",171873,"tesco",1
"5062",171876,"aldi & lidl",6
"5063",171876,"morrisons",1
"5064",171886,"tesco",15
"5065",171898,"morrisons",2
"5066",171898,"sainsburys",1
"5067",171906,"asda",1
"5068",171911,"asda",4
"5069",171911,"morrisons",1
"5070",171918,"tesco",1
"5071",171945,"tesco",1
"5072",171976,"tesco",7
"5073",171987,"asda",10
"5074",171987,"morrisons",1
"5075",171997,"tesco",1
"5076",172013,"sainsburys",5
"5077",172032,"tesco",1
"5078",172041,"asda",3
"5079",172041,"morrisons",5
"5080",172041,"tesco",2
"5081",172056,"aldi & lidl",17
"5082",172056,"asda",1
"5083",172056,"morrisons",1
"5084",172056,"tesco",3
"5085",172069,"tesco",16
"5086",172074,"sainsburys",3
"5087",172080,"aldi & lidl",1
"5088",172080,"morrisons",1
"5089",172080,"tesco",1
"5090",172090,"tesco",4
"5091",172121,"sainsburys",1
"5092",172165,"aldi & lidl",3
"5093",172165,"sainsburys",1
"5094",172167,"aldi & lidl",2
"5095",172188,"aldi & lidl",1
"5096",172188,"asda",7
"5097",172188,"tesco",9
"5098",172192,"sainsburys",2
"5099",172194,"sainsburys",2
"5100",172208,"asda",3
"5101",172214,"morrisons",2
"5102",172214,"tesco",10
"5103",172222,"morrisons",2
"5104",172222,"tesco",1
"5105",172241,"sainsburys",2
"5106",172253,"sainsburys",1
"5107",172253,"tesco",8
"5108",172283,"tesco",3
"5109",172297,"aldi & lidl",1
"5110",172297,"morrisons",1
"5111",172297,"tesco",2
"5112",172311,"asda",18
"5113",172311,"morrisons",2
"5114",172312,"sainsburys",2
"5115",172312,"tesco",1
"5116",172319,"tesco",1
"5117",172321,"morrisons",4
"5118",172321,"sainsburys",1
"5119",172326,"morrisons",2
"5120",172326,"tesco",11
"5121",172383,"morrisons",1
"5122",172384,"tesco",7
"5123",172391,"asda",1
"5124",172391,"tesco",3
"5125",172409,"morrisons",2
"5126",172409,"tesco",1
"5127",172446,"sainsburys",2
"5128",172467,"tesco",1
"5129",172489,"asda",2
"5130",172489,"morrisons",2
"5131",172492,"aldi & lidl",79
"5132",172499,"morrisons",1
"5133",172516,"asda",5
"5134",172516,"morrisons",1
"5135",172532,"tesco",1
"5136",172561,"asda",20
"5137",172567,"morrisons",5
"5138",172567,"tesco",3
"5139",172597,"asda",1
"5140",172597,"tesco",1
"5141",172606,"tesco",1
"5142",172631,"sainsburys",4
"5143",172631,"tesco",4
"5144",172632,"sainsburys",13
"5145",172742,"tesco",4
"5146",172752,"asda",2
"5147",172774,"morrisons",2
"5148",172801,"sainsburys",5
"5149",172810,"aldi & lidl",5
"5150",172810,"sainsburys",2
"5151",172823,"tesco",4
"5152",172867,"morrisons",1
"5153",172867,"tesco",1
"5154",172875,"asda",2
"5155",172875,"morrisons",2
"5156",172918,"morrisons",6
"5157",172919,"sainsburys",9
"5158",172942,"asda",1
"5159",172942,"morrisons",7
"5160",172975,"tesco",1
"5161",172986,"sainsburys",4
"5162",172992,"morrisons",4
"5163",173016,"morrisons",1
"5164",173016,"sainsburys",1
"5165",173016,"tesco",3
"5166",173022,"asda",4
"5167",173085,"asda",4
"5168",173085,"tesco",5
"5169",173086,"aldi & lidl",1
"5170",173086,"asda",12
"5171",173093,"morrisons",12
"5172",173095,"aldi & lidl",1
"5173",173101,"asda",1
"5174",173101,"tesco",7
"5175",173142,"tesco",2
"5176",173175,"tesco",8
"5177",173195,"tesco",5
"5178",173205,"tesco",8
"5179",173216,"morrisons",1
"5180",173226,"morrisons",12
"5181",173243,"morrisons",1
"5182",173243,"sainsburys",1
"5183",173243,"tesco",1
"5184",173302,"tesco",6
"5185",173330,"tesco",5
"5186",173358,"tesco",21
"5187",173391,"tesco",4
"5188",173392,"morrisons",15
"5189",173402,"tesco",14
"5190",173489,"sainsburys",2
"5191",173489,"tesco",7
"5192",173490,"morrisons",9
"5193",173499,"sainsburys",3
"5194",173499,"tesco",1
"5195",173514,"tesco",3
"5196",173535,"asda",1
"5197",173535,"sainsburys",6
"5198",173535,"tesco",4
"5199",173563,"sainsburys",9
"5200",173611,"tesco",1
"5201",173620,"sainsburys",1
"5202",173637,"tesco",8
"5203",173641,"tesco",2
"5204",173652,"asda",1
"5205",173652,"tesco",1
"5206",173658,"aldi & lidl",2
"5207",173658,"morrisons",2
"5208",173658,"tesco",4
"5209",173701,"sainsburys",1
"5210",173720,"morrisons",1
"5211",173720,"sainsburys",1
"5212",173720,"tesco",9
"5213",173721,"asda",1
"5214",173721,"tesco",1
"5215",173754,"asda",1
"5216",173755,"asda",1
"5217",173755,"sainsburys",2
"5218",173790,"asda",7
"5219",173790,"morrisons",5
"5220",173790,"tesco",3
"5221",173800,"sainsburys",3
"5222",173804,"sainsburys",1
"5223",173804,"tesco",2
"5224",173806,"sainsburys",3
"5225",173809,"asda",2
"5226",173809,"tesco",1
"5227",173820,"asda",2
"5228",173838,"asda",1
"5229",173848,"tesco",3
"5230",173851,"sainsburys",1
"5231",173887,"aldi & lidl",2
"5232",173887,"asda",4
"5233",173887,"morrisons",2
"5234",173892,"morrisons",8
"5235",173917,"asda",1
"5236",173917,"morrisons",2
"5237",173934,"morrisons",5
"5238",173946,"asda",1
"5239",173946,"morrisons",1
"5240",173986,"morrisons",4
"5241",173993,"asda",1
"5242",173993,"tesco",1
"5243",174002,"sainsburys",1
"5244",174034,"morrisons",1
"5245",174063,"morrisons",6
"5246",174065,"sainsburys",1
"5247",174067,"tesco",1
"5248",174069,"aldi & lidl",3
"5249",174069,"asda",4
"5250",174076,"morrisons",2
"5251",174076,"sainsburys",1
"5252",174076,"tesco",5
"5253",174133,"asda",1
"5254",174133,"tesco",52
"5255",174166,"tesco",2
"5256",174177,"morrisons",10
"5257",174206,"asda",4
"5258",174206,"morrisons",4
"5259",174206,"tesco",5
"5260",174280,"asda",2
"5261",174308,"morrisons",3
"5262",174323,"asda",1
"5263",174330,"aldi & lidl",3
"5264",174330,"asda",1
"5265",174330,"morrisons",2
"5266",174330,"sainsburys",2
"5267",174330,"tesco",1
"5268",174343,"asda",3
"5269",174350,"tesco",2
"5270",174358,"sainsburys",4
"5271",174358,"tesco",7
"5272",174359,"tesco",3
"5273",174364,"asda",3
"5274",174376,"morrisons",7
"5275",174389,"morrisons",12
"5276",174394,"morrisons",6
"5277",174394,"sainsburys",1
"5278",174396,"morrisons",7
"5279",174397,"asda",4
"5280",174439,"morrisons",1
"5281",174487,"tesco",5
"5282",174533,"aldi & lidl",5
"5283",174560,"tesco",1
"5284",174642,"aldi & lidl",2
"5285",174642,"asda",2
"5286",174646,"asda",7
"5287",174658,"tesco",1
"5288",174675,"asda",4
"5289",174675,"morrisons",1
"5290",174679,"asda",3
"5291",174679,"morrisons",9
"5292",174679,"sainsburys",1
"5293",174685,"morrisons",2
"5294",174685,"sainsburys",13
"5295",174685,"tesco",11
"5296",174690,"asda",10
"5297",174690,"morrisons",10
"5298",174695,"tesco",1
"5299",174702,"tesco",2
"5300",174705,"asda",1
"5301",174705,"sainsburys",1
"5302",175419,"morrisons",4
"5303",175433,"aldi & lidl",26
"5304",175433,"sainsburys",6
"5305",175445,"sainsburys",1
"5306",175471,"asda",1
"5307",175471,"tesco",1
"5308",175480,"tesco",6
"5309",175524,"tesco",10
"5310",175530,"aldi & lidl",1
"5311",175530,"asda",1
"5312",175530,"tesco",1
"5313",175591,"asda",19
"5314",175621,"tesco",1
"5315",175633,"sainsburys",1
"5316",175636,"sainsburys",1
"5317",175636,"tesco",1
"5318",175645,"sainsburys",3
"5319",175645,"tesco",3
"5320",175678,"asda",1
"5321",175678,"sainsburys",1
"5322",175686,"tesco",7
"5323",175688,"aldi & lidl",1
"5324",175692,"morrisons",7
"5325",175696,"morrisons",4
"5326",175736,"sainsburys",1
"5327",175736,"tesco",9
"5328",175738,"aldi & lidl",1
"5329",175771,"morrisons",4
"5330",175830,"aldi & lidl",1
"5331",175830,"morrisons",9
"5332",175830,"sainsburys",1
"5333",175846,"aldi & lidl",1
"5334",175846,"tesco",1
"5335",175896,"tesco",9
"5336",175962,"asda",1
"5337",176008,"asda",2
"5338",176008,"morrisons",1
"5339",176037,"asda",1
"5340",176037,"morrisons",3
"5341",176050,"asda",1
"5342",176082,"asda",1
"5343",176082,"tesco",2
"5344",176102,"aldi & lidl",4
"5345",176102,"asda",6
"5346",176102,"morrisons",1
"5347",176102,"sainsburys",3
"5348",176102,"tesco",5
"5349",176105,"sainsburys",1
"5350",176128,"morrisons",1
"5351",176128,"sainsburys",2
"5352",176150,"tesco",1
"5353",176185,"morrisons",10
"5354",176187,"sainsburys",2
"5355",176200,"asda",5
"5356",176220,"morrisons",1
"5357",176224,"morrisons",1
"5358",176224,"sainsburys",2
"5359",176246,"morrisons",1
"5360",176273,"asda",1
"5361",176305,"tesco",10
"5362",176327,"morrisons",2
"5363",176327,"sainsburys",1
"5364",176327,"tesco",2
"5365",176338,"morrisons",1
"5366",176338,"sainsburys",1
"5367",176338,"tesco",5
"5368",176358,"asda",1
"5369",176368,"aldi & lidl",2
"5370",176373,"tesco",1
"5371",176402,"morrisons",9
"5372",176408,"tesco",14
"5373",176420,"asda",1
"5374",176428,"morrisons",12
"5375",176439,"asda",1
"5376",176439,"morrisons",3
"5377",176439,"tesco",1
"5378",176446,"tesco",8
"5379",176450,"tesco",5
"5380",176455,"sainsburys",1
"5381",176469,"asda",4
"5382",176487,"asda",12
"5383",176487,"morrisons",11
"5384",176487,"tesco",23
"5385",176520,"asda",2
"5386",176550,"tesco",1
"5387",176559,"sainsburys",13
"5388",176580,"tesco",4
"5389",176584,"tesco",15
"5390",176588,"morrisons",1
"5391",176615,"tesco",1
"5392",176624,"tesco",6
"5393",176636,"sainsburys",2
"5394",176683,"asda",4
"5395",176686,"sainsburys",2
"5396",176691,"aldi & lidl",1
"5397",176695,"asda",2
"5398",176695,"tesco",3
"5399",176719,"sainsburys",3
"5400",176721,"tesco",36
"5401",176739,"asda",1
"5402",176739,"morrisons",9
"5403",176746,"asda",4
"5404",176746,"morrisons",1
"5405",176747,"aldi & lidl",2
"5406",176747,"asda",5
"5407",176747,"tesco",4
"5408",176751,"asda",2
"5409",176751,"morrisons",1
"5410",176751,"sainsburys",7
"5411",176751,"tesco",1
"5412",176767,"asda",1
"5413",176767,"tesco",3
"5414",176783,"tesco",25
"5415",176787,"tesco",1
"5416",176817,"asda",2
"5417",176820,"asda",1
"5418",176820,"tesco",10
"5419",176832,"morrisons",1
"5420",176832,"tesco",1
"5421",176843,"aldi & lidl",1
"5422",176843,"sainsburys",1
"5423",176859,"sainsburys",11
"5424",176859,"tesco",3
"5425",176863,"asda",1
"5426",176901,"aldi & lidl",1
"5427",176901,"tesco",5
"5428",176933,"morrisons",3
"5429",176935,"asda",1
"5430",176986,"asda",3
"5431",176986,"tesco",1
"5432",177001,"tesco",1
"5433",177003,"asda",46
"5434",177003,"sainsburys",1
"5435",177018,"aldi & lidl",2
"5436",177018,"sainsburys",12
"5437",177066,"aldi & lidl",1
"5438",177075,"asda",1
"5439",177075,"tesco",1
"5440",177077,"sainsburys",5
"5441",177123,"asda",4
"5442",177127,"asda",11
"5443",177127,"morrisons",1
"5444",177142,"morrisons",1
"5445",177142,"sainsburys",1
"5446",177163,"sainsburys",1
"5447",177173,"sainsburys",4
"5448",177177,"sainsburys",6
"5449",177204,"asda",7
"5450",177208,"aldi & lidl",3
"5451",177208,"tesco",9
"5452",177227,"sainsburys",2
"5453",177268,"asda",1
"5454",177268,"morrisons",14
"5455",177268,"sainsburys",3
"5456",177281,"sainsburys",1
"5457",177294,"morrisons",8
"5458",177308,"asda",1
"5459",177308,"sainsburys",1
"5460",177328,"tesco",1
"5461",177334,"morrisons",7
"5462",177338,"sainsburys",7
"5463",177343,"aldi & lidl",1
"5464",177402,"aldi & lidl",2
"5465",177409,"morrisons",1
"5466",177450,"asda",2
"5467",177457,"asda",8
"5468",177482,"tesco",1
"5469",177514,"asda",21
"5470",177523,"morrisons",6
"5471",177539,"morrisons",2
"5472",177541,"asda",2
"5473",177541,"sainsburys",22
"5474",177578,"asda",16
"5475",177645,"asda",1
"5476",177718,"tesco",26
"5477",177720,"tesco",5
"5478",177765,"aldi & lidl",1
"5479",177765,"tesco",2
"5480",177787,"asda",10
"5481",177813,"aldi & lidl",1
"5482",177813,"asda",2
"5483",177847,"sainsburys",1
"5484",177883,"asda",8
"5485",177971,"sainsburys",1
"5486",177971,"tesco",6
"5487",177989,"asda",1
"5488",178007,"asda",15
"5489",178007,"sainsburys",3
"5490",178013,"tesco",4
"5491",178014,"sainsburys",4
"5492",178040,"morrisons",1
"5493",178040,"sainsburys",1
"5494",178046,"asda",2
"5495",178118,"aldi & lidl",1
"5496",178138,"asda",1
"5497",178138,"sainsburys",1
"5498",178141,"tesco",8
"5499",178145,"morrisons",2
"5500",178145,"sainsburys",11
"5501",178145,"tesco",1
"5502",178166,"asda",1
"5503",178185,"asda",5
"5504",178185,"morrisons",10
"5505",178185,"sainsburys",6
"5506",178211,"tesco",5
"5507",178219,"asda",4
"5508",178219,"sainsburys",2
"5509",178221,"aldi & lidl",1
"5510",178221,"asda",1
"5511",178221,"tesco",7
"5512",178228,"tesco",7
"5513",178231,"tesco",9
"5514",178294,"morrisons",1
"5515",178296,"asda",2
"5516",178296,"morrisons",1
"5517",178296,"sainsburys",1
"5518",178296,"tesco",6
"5519",178310,"asda",3
"5520",178310,"morrisons",6
"5521",178356,"sainsburys",1
"5522",178369,"tesco",3
"5523",178457,"tesco",1
"5524",178522,"tesco",15
"5525",178526,"morrisons",1
"5526",178526,"tesco",2
"5527",178536,"tesco",12
"5528",178546,"morrisons",3
"5529",178619,"morrisons",1
"5530",178619,"sainsburys",4
"5531",178620,"asda",4
"5532",178627,"morrisons",1
"5533",178627,"tesco",2
"5534",178657,"aldi & lidl",1
"5535",178657,"morrisons",2
"5536",178657,"tesco",13
"5537",178660,"asda",2
"5538",178675,"tesco",4
"5539",178686,"asda",1
"5540",178686,"morrisons",4
